mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,label
-213.74915,81.56552,3.925396,0.8186457,-21.487997,-11.279925,-22.541891,6.72714,-18.849201,-14.785176,-21.168287,-1.2700412,-7.2389007,-71.78051,-65.95894,-59.293674,-52.555515,-41.987907,-38.830093,-40.401157,-44.28607,-46.757008,-44.97064,-40.13553,-37.7193,-38.85701,-40.382545,-42.51618,-42.468964,-38.067623,-36.290257,-37.553886,-38.576237,-39.626106,-42.318527,-43.85313,-43.175865,-44.281754,-45.17453,-46.402657,-46.961643,-46.10556,-46.272293,-45.897068,-45.291252,-47.04641,-46.38024,-45.2403,-45.34022,-45.943085,-45.73863,-47.075413,-47.19105,-46.411587,-46.84695,-47.058857,-46.864494,-48.23752,-49.718983,-52.184097,-53.842495,-54.58285,-55.36016,-56.042217,-57.133232,-58.405716,-58.302425,-59.050354,-59.371326,-58.80493,-57.473766,-57.023434,-56.846786,-57.036976,-54.465572,-54.30227,-54.76085,-56.093643,-55.042763,-54.63071,-55.333866,-54.738983,-54.597576,-56.138412,-56.135723,-56.316914,-57.04314,-55.7374,-54.916485,-55.05338,-54.140026,-55.36545,-56.231903,-58.77083,-60.617493,-61.10872,-62.938984,-63.600216,-64.654434,-64.800865,-64.619804,-62.687775,-60.16545,-57.76811,-56.216785,-56.446175,-57.34211,-58.687233,-61.122547,-63.045223,-64.58613,-65.228966,-64.30945,-62.14326,-61.288937,-60.10194,-60.114483,-60.16075,-61.331104,-62.104282,-61.102283,-59.216656,-57.794643,-57.246143,-56.71456,-57.347443,-59.62956,-61.758434,-61.65535,-62.31179,-62.18717,-62.636326,-63.757355,-65.93879,-70.75614,-75.93038,-71.37241,-68.25739,-67.391556,-69.3026,-76.03271,0
-182.06952,67.429924,26.30196,11.668122,-28.303402,-33.089676,-20.752396,-10.317177,-20.712833,-16.93173,-5.818475,-21.944084,2.9635925,-63.46163,-61.432198,-58.413136,-52.50165,-37.00248,-35.71858,-35.78508,-32.618053,-31.29415,-30.663301,-30.088467,-30.264893,-30.241096,-31.32761,-28.835611,-28.296776,-28.76285,-29.73419,-28.677755,-28.506222,-27.783121,-29.499529,-30.467714,-32.258026,-32.32767,-32.703373,-35.20075,-37.082043,-37.401817,-36.286682,-34.680386,-34.68711,-37.69607,-39.640663,-43.303215,-44.478306,-44.725346,-43.84439,-43.74789,-43.170097,-42.997433,-44.850536,-46.410156,-46.20221,-44.60402,-45.60607,-47.970127,-51.4134,-53.60597,-53.97641,-56.20164,-54.998425,-53.846397,-52.723343,-51.859695,-52.125195,-51.95707,-52.10963,-52.457546,-54.559574,-57.81081,-57.072975,-54.050564,-50.90738,-49.43344,-48.6995,-49.46582,-50.574306,-50.471863,-50.771477,-52.85544,-52.30205,-50.995293,-50.69152,-49.630264,-48.037025,-49.764008,-48.184612,-46.58996,-46.66473,-45.745884,-45.685402,-46.68499,-46.323097,-47.689743,-46.891808,-46.880383,-47.448074,-49.102318,-49.478813,-51.2547,-52.066742,-56.186832,-57.721535,-58.617256,-57.590557,-54.71026,-53.650574,-51.320786,-49.93952,-48.45481,-48.732704,-48.86662,-48.281414,-47.844345,-46.67192,-47.235054,-48.07912,-49.28965,-50.461132,-51.69079,-54.213284,-57.19329,-58.623154,-59.790775,-61.353172,-57.995476,-55.39472,-53.467297,-52.95814,-52.629826,-51.53509,-50.767742,-50.99514,-51.475395,-52.162083,-53.96524,-63.268814,0
-183.69254,85.74569,17.105007,0.7450415,-30.697605,-11.2221155,-31.665989,-25.21342,-5.6502113,-17.771402,-13.406079,-9.343155,-6.285248,-66.44181,-53.291412,-52.23483,-53.40023,-45.198402,-42.792534,-41.65464,-37.808514,-32.031963,-28.957113,-27.366823,-28.406326,-29.693312,-32.59255,-31.81049,-30.604074,-28.052885,-26.545378,-26.907082,-28.705206,-28.973515,-29.88842,-31.958696,-33.357925,-34.170113,-36.11602,-36.45041,-35.445103,-35.86375,-34.865208,-35.238876,-36.34431,-37.879574,-39.08603,-40.677746,-40.9671,-42.508293,-43.4897,-45.965145,-46.011715,-46.83475,-47.848106,-47.792065,-46.083523,-46.25011,-46.218155,-44.851517,-45.450954,-47.814514,-48.30613,-48.384502,-49.753944,-49.53245,-48.19258,-49.891407,-51.921783,-51.70525,-50.80252,-51.1827,-49.860756,-48.857273,-49.64747,-49.180065,-48.861942,-48.882996,-48.092377,-48.129467,-48.982403,-51.99603,-53.699177,-54.15241,-52.570736,-53.36067,-56.030827,-57.53035,-58.4955,-59.088352,-58.354134,-57.876183,-57.667545,-56.71779,-54.367367,-53.637405,-54.92617,-55.595142,-52.59644,-51.83803,-53.809444,-54.54588,-54.840836,-55.14417,-53.633526,-53.130642,-51.40731,-48.62214,-48.326305,-48.544956,-48.94261,-50.31743,-51.092304,-50.857407,-51.094357,-52.949062,-53.132786,-53.02389,-54.442345,-54.665604,-53.77372,-54.329266,-56.445198,-56.277935,-57.475582,-57.734245,-58.343456,-58.879456,-59.82005,-60.17338,-59.913776,-59.86892,-60.964912,-62.14036,-61.670937,-58.07075,-56.345398,-56.103317,-56.663296,-58.055027,-67.43528,0
-153.55801,131.91624,-22.082302,30.135273,0.21423072,-7.5715013,4.8998594,-17.468237,1.7411551,-1.8671771,-1.3097578,-1.3273637,-4.6671133,-26.417906,-35.540535,-38.16465,-35.19372,-25.64018,-17.67737,-22.870188,-32.39183,-36.181927,-34.3471,-28.590628,-26.284933,-26.391775,-28.463076,-29.240349,-29.975441,-28.846972,-28.81327,-29.285574,-28.171349,-28.482721,-30.154976,-32.207897,-34.542927,-35.934757,-34.299843,-31.346508,-31.830202,-35.120834,-37.982803,-39.917,-39.410854,-37.0258,-35.538883,-36.09818,-38.330788,-39.415382,-39.97952,-39.67724,-38.19239,-37.844048,-40.339653,-42.57774,-42.93484,-41.77392,-40.507854,-40.472027,-41.421955,-42.089016,-41.54104,-40.567226,-39.953777,-39.176285,-40.627598,-40.97144,-40.481102,-39.7311,-40.018963,-41.736965,-42.522305,-41.93717,-41.814228,-42.038914,-43.03941,-43.31052,-42.570404,-43.766396,-45.99285,-45.68489,-45.290237,-46.88234,-46.40216,-46.247757,-46.06379,-45.474365,-45.186466,-45.53446,-45.27321,-45.223972,-45.517757,-45.240505,-44.89888,-45.722885,-45.33438,-47.565792,-47.911243,-48.234516,-48.626476,-48.8321,-50.750523,-51.000477,-50.936058,-50.007267,-50.289692,-50.039703,-50.49072,-51.803352,-53.427677,-55.108646,-57.524963,-58.83347,-59.408688,-60.188175,-60.097626,-63.639694,-65.86985,-65.76345,-65.49204,-66.39391,-68.102165,-69.074776,-68.91694,-67.04789,-66.2795,-65.90125,-67.26027,-67.92076,-66.680954,-65.338776,-64.55579,-64.49657,-63.46718,-63.421333,-64.55192,-66.36363,-66.34395,-65.59781,-67.643845,0
-196.03844,111.40215,-49.11468,77.73427,-50.57821,3.4388034,-3.9595077,-3.9311578,2.2090995,6.2443414,-1.6271735,4.5979195,-1.3291633,-29.323668,-29.431461,-28.475765,-38.929268,-28.388136,-19.624725,-19.052578,-26.912304,-34.790245,-33.911858,-33.5483,-33.005096,-28.800293,-25.0226,-25.393608,-30.043299,-33.048073,-33.16402,-29.809181,-24.740116,-22.72218,-24.731096,-27.2852,-28.613451,-30.286053,-29.073273,-26.415619,-26.129156,-29.952724,-32.71346,-32.69643,-32.659683,-32.014233,-32.13359,-33.415726,-34.501915,-34.681503,-34.158394,-36.194313,-36.767822,-36.33014,-35.94328,-37.158066,-38.31155,-38.941,-40.35652,-40.12698,-39.540703,-40.457687,-41.71565,-41.538754,-41.1568,-40.819695,-40.6966,-41.16085,-42.00993,-41.427666,-40.122574,-39.652233,-39.064137,-38.55693,-38.161358,-38.612347,-40.563457,-41.674942,-41.094112,-39.852272,-40.382187,-39.87749,-38.33182,-38.432034,-37.615513,-37.11504,-37.690075,-39.84776,-37.321415,-35.175896,-34.880936,-34.066803,-32.67685,-32.410324,-30.66117,-30.285042,-32.561924,-33.254406,-34.515408,-33.065754,-32.5183,-32.369545,-32.553593,-32.866608,-32.351204,-33.198097,-32.880318,-34.8319,-36.00984,-36.113506,-36.21522,-37.784664,-40.38275,-43.282894,-45.380253,-47.37699,-49.004154,-49.55046,-50.521286,-52.11998,-54.339046,-56.286232,-59.10877,-60.14976,-60.33786,-62.041218,-63.845985,-65.843864,-65.67016,-65.31717,-68.49704,-69.62005,-69.435196,-69.320435,-70.62605,-74.177956,-77.56363,-79.680916,-79.78206,-79.78834,-79.78624,0
-119.81905,105.24417,-30.42784,-2.9828222,-18.863228,-14.157795,-11.987558,-5.256554,-18.138046,-7.4258385,-1.3254403,-7.7150273,-5.8362837,-49.324787,-51.111553,-49.73239,-49.219048,-46.47546,-43.37654,-33.81871,-21.30966,-20.821222,-31.607935,-38.012028,-41.527603,-42.828674,-39.297367,-32.55995,-24.608145,-21.073082,-23.925272,-30.150333,-35.53805,-37.504055,-34.28968,-32.49696,-27.741888,-26.119335,-28.42388,-32.24682,-33.48374,-33.835087,-34.729935,-34.72457,-33.34563,-30.730312,-33.95032,-37.23877,-37.44281,-37.009968,-35.20678,-33.743523,-34.042282,-33.201138,-33.66672,-36.73731,-38.22523,-38.128563,-38.369095,-37.878304,-35.696163,-33.771816,-35.024494,-37.902843,-39.368206,-41.568466,-42.01933,-38.85603,-38.203842,-41.131824,-41.813366,-43.173534,-42.8517,-40.77786,-41.955338,-43.936615,-45.043465,-44.84865,-43.297043,-44.218365,-45.12781,-44.90785,-43.367138,-43.04191,-44.195133,-44.196163,-44.310585,-43.430317,-43.389355,-45.073387,-45.837616,-45.169586,-45.06345,-45.202297,-44.931335,-43.7224,-42.067894,-44.995182,-48.512665,-48.04851,-50.74978,-52.919304,-52.46785,-54.8548,-55.24146,-54.619728,-57.371517,-56.69958,-56.222492,-53.885937,-52.796844,-52.485065,-52.56667,-52.36715,-51.5798,-53.0241,-56.03919,-54.818928,-56.719757,-58.02109,-57.99728,-57.10973,-57.119415,-58.306026,-59.513004,-62.08492,-63.158897,-61.82178,-59.39004,-58.153023,-58.510593,-58.585957,-59.825695,-62.087982,-61.54675,-59.868977,-59.305256,-62.150948,-63.18219,-64.94428,-75.09812,0
-165.91415,98.7142,10.030722,51.54332,6.174584,-14.73695,-16.542398,-10.7772045,-21.008652,1.7458453,-16.673115,6.54049,-11.337464,-45.549698,-47.292713,-52.582264,-44.123646,-26.423267,-16.254381,-19.544228,-31.589762,-37.467983,-34.5811,-28.380926,-24.938791,-24.249952,-27.861816,-31.758648,-33.923378,-33.79471,-32.813236,-31.55019,-31.68125,-33.97353,-35.5593,-36.479885,-36.85095,-39.58671,-42.678352,-41.56249,-39.67336,-40.762005,-43.2009,-45.849106,-48.93468,-51.819263,-50.615314,-51.723557,-54.460064,-55.378197,-54.555904,-52.00956,-51.8187,-52.825176,-54.349957,-55.702076,-54.365677,-53.07112,-52.920982,-52.634773,-51.334126,-50.430016,-52.019424,-53.73188,-54.852318,-55.360645,-53.70508,-52.17883,-52.027626,-51.69228,-51.902927,-51.6186,-52.12276,-51.66135,-51.558704,-51.225803,-50.62614,-50.59721,-49.82458,-49.185905,-48.70999,-49.33052,-49.230022,-48.6804,-49.118565,-49.02805,-47.15448,-46.614594,-47.776493,-48.527317,-50.020134,-53.37312,-51.31169,-48.204994,-49.717705,-50.834827,-52.531384,-51.443073,-50.50851,-50.21774,-49.616856,-51.664024,-49.877106,-50.627533,-50.176197,-53.37305,-53.695526,-56.17564,-57.642372,-60.076176,-60.466423,-60.09524,-59.509945,-60.785168,-63.20818,-65.20621,-66.093895,-63.79561,-60.770992,-61.594994,-60.86436,-60.32342,-60.927036,-60.65589,-60.329693,-58.964127,-58.52768,-61.190277,-62.083385,-63.172348,-63.60124,-63.329433,-61.64173,-60.45587,-59.42072,-61.15647,-64.58906,-68.41286,-73.672516,-78.966606,-79.65487,0
-144.44266,49.535698,0.75156546,5.7159195,-18.178886,-38.131798,-15.275663,-18.833084,-7.5847597,-23.131544,-9.626133,-17.87595,2.2496247,-64.75285,-61.452984,-58.590836,-53.863575,-49.489212,-40.30111,-38.290382,-30.025356,-24.198343,-27.968779,-32.941845,-35.593918,-36.468975,-37.174217,-35.01509,-32.630157,-27.876677,-25.62447,-24.56572,-27.52929,-29.695656,-31.156984,-35.034378,-36.510036,-33.18547,-30.636189,-32.627483,-34.183765,-35.411842,-36.557205,-39.1806,-39.960243,-38.287014,-35.660324,-36.432728,-39.735893,-40.623623,-40.412678,-40.813374,-42.248123,-42.38658,-39.54174,-37.979744,-39.99941,-43.78174,-45.514015,-48.166454,-49.584496,-49.38746,-44.480453,-44.155552,-46.87655,-48.677937,-49.115223,-49.650898,-51.48219,-50.693752,-48.764297,-46.938282,-44.871758,-43.97983,-41.684044,-42.689762,-43.435688,-43.71272,-43.08085,-40.62759,-40.33036,-43.050327,-44.252583,-43.367508,-43.093193,-45.71196,-45.46374,-44.569927,-44.71373,-44.978134,-42.679256,-39.57927,-41.504433,-43.31767,-42.338177,-41.787384,-44.802654,-43.64055,-41.92271,-42.114838,-41.738678,-43.110554,-46.002407,-45.902412,-48.201588,-49.53069,-51.266006,-52.933277,-49.001644,-48.56038,-47.280678,-46.724693,-45.854927,-45.10792,-45.69866,-45.888905,-47.636063,-48.962105,-48.806885,-49.85156,-50.89529,-50.707596,-52.067707,-54.86039,-56.235844,-57.03355,-57.60825,-56.14372,-53.870697,-49.914585,-50.609367,-52.21203,-51.895138,-50.52472,-49.6091,-47.104134,-44.302597,-42.78944,-42.279236,-44.822357,-54.093716,0
-202.4445,117.10538,-13.3136,25.411654,-10.256571,-18.48185,-13.189692,-7.8076067,-15.096294,-2.2282233,-10.565371,-7.6980085,-12.210604,-51.849983,-49.025497,-46.31891,-41.281937,-34.129936,-30.415434,-30.98792,-31.226202,-31.672981,-28.772612,-27.915613,-28.820448,-29.388159,-30.649824,-31.103456,-30.698824,-31.901148,-30.001566,-29.250164,-30.716812,-32.010536,-31.796907,-32.404373,-33.2591,-34.48081,-34.9869,-34.98208,-37.079742,-38.099648,-37.22981,-35.688274,-35.874306,-39.06783,-41.560337,-41.751442,-40.635803,-40.53895,-41.271305,-41.363182,-42.678337,-42.451218,-44.145462,-45.56631,-45.81999,-45.442104,-45.693012,-46.947514,-47.758064,-47.65389,-47.79107,-46.63111,-46.220654,-45.81957,-45.504795,-46.231247,-45.92002,-46.15338,-46.492466,-46.310658,-45.530643,-46.226284,-46.68653,-47.465473,-47.539486,-47.549534,-47.495327,-47.752323,-47.656765,-47.95428,-48.404266,-47.40974,-47.847767,-49.08643,-47.819614,-45.838585,-47.200703,-46.493538,-45.195267,-45.579334,-46.386093,-46.33217,-47.326443,-48.50256,-48.10938,-49.451794,-49.79926,-51.24122,-52.53864,-52.93402,-53.84401,-55.107647,-55.259403,-54.690395,-55.2867,-55.30132,-55.85045,-56.826935,-57.53089,-57.252327,-58.50871,-59.50845,-60.25472,-59.75935,-61.20861,-61.854355,-62.46208,-63.371407,-62.990314,-63.19202,-62.59142,-62.34662,-63.440273,-63.553852,-64.1686,-63.369778,-61.910324,-61.365543,-63.06657,-64.93414,-64.14403,-64.976814,-65.60171,-66.48963,-67.759,-68.664,-68.90978,-70.50086,-76.71995,0
-146.80109,133.69118,-22.321676,20.19157,-0.9496581,13.870648,8.873584,-1.7813044,-23.428362,-11.886735,4.655508,-3.3322668,-7.302368,-34.151405,-28.81775,-29.50305,-20.712328,-20.749693,-28.497335,-30.722311,-18.681717,-18.138338,-28.342844,-28.624435,-24.939337,-23.969059,-26.257277,-25.76573,-22.31874,-23.711742,-26.934261,-28.746796,-27.072063,-26.304045,-28.418406,-33.03437,-32.246216,-33.540592,-36.302204,-39.394775,-37.952618,-39.82812,-39.770607,-37.47511,-34.456463,-35.4026,-36.89637,-34.748272,-33.18198,-33.62658,-33.381157,-31.91516,-32.217583,-32.752876,-32.639706,-32.940346,-31.744589,-32.362934,-33.41403,-31.755127,-30.587004,-32.87221,-32.442688,-29.448374,-31.114882,-32.916824,-32.009678,-32.266823,-33.888924,-36.357998,-39.254417,-42.12772,-44.72501,-43.05061,-43.859444,-45.472687,-45.878864,-46.23704,-47.10328,-44.756554,-44.0815,-43.701508,-44.280163,-42.777668,-42.11811,-40.219013,-40.828545,-40.149727,-40.96281,-41.42986,-40.13728,-38.54381,-39.70944,-42.205883,-45.732735,-48.464508,-49.412067,-48.57259,-48.139706,-48.25437,-48.575264,-48.828526,-50.697964,-49.108643,-48.149464,-47.897137,-49.017952,-50.749386,-53.01002,-56.250786,-57.054607,-55.193356,-56.80668,-59.15002,-57.8677,-52.33413,-48.073334,-47.86222,-50.174847,-53.442646,-55.8185,-60.172966,-62.25822,-62.5892,-63.49197,-63.20496,-63.46355,-62.427692,-62.65817,-62.711597,-61.597927,-61.44013,-62.179596,-62.32273,-62.26017,-62.984493,-63.08524,-63.80799,-63.9578,-66.92272,-77.84973,0
-193.1334,82.41198,-25.348402,30.617207,-36.768112,-27.495718,-37.304802,-20.978287,3.2594686,-21.496857,-9.590543,-15.2056,5.6376567,-64.09141,-61.70977,-55.828335,-50.65002,-46.474045,-42.113132,-38.152092,-34.330887,-33.000557,-30.59794,-30.37999,-30.656597,-29.058754,-28.732538,-28.370224,-28.570263,-28.929876,-30.276516,-30.25795,-31.555964,-28.276081,-27.245932,-27.809044,-27.101393,-27.003767,-27.820923,-27.894926,-30.501234,-32.538067,-33.585205,-34.11433,-33.30947,-34.779972,-37.254124,-38.961105,-40.79044,-42.05464,-42.907333,-42.734257,-43.086956,-43.332214,-41.262733,-40.20091,-42.176254,-45.430138,-48.31904,-49.97331,-48.56202,-48.48322,-48.798237,-47.9215,-47.015587,-46.812225,-47.99771,-50.50241,-49.64469,-47.966766,-45.71542,-43.76482,-41.23917,-39.741035,-40.11618,-41.46433,-41.300346,-39.77554,-37.746044,-37.81429,-39.127136,-38.985016,-39.70665,-41.15443,-40.304684,-41.00784,-42.737274,-45.00339,-44.811977,-45.953148,-47.384106,-47.285877,-46.311745,-45.729355,-46.203697,-45.554688,-44.886883,-43.066166,-42.341984,-44.16611,-42.840622,-42.007385,-42.788708,-43.99853,-44.38456,-45.206234,-46.596394,-45.208427,-44.336323,-45.911114,-44.840836,-46.82448,-46.929047,-46.385853,-48.098164,-50.134388,-50.9024,-50.448036,-50.382748,-51.983852,-50.909607,-49.995087,-50.422554,-53.79237,-56.25008,-60.320328,-64.583755,-67.16314,-69.00434,-69.29691,-70.07661,-70.94678,-70.72132,-66.50246,-62.852833,-60.3378,-58.45347,-56.61082,-56.433525,-59.704094,-68.1828,0
-154.64246,102.99094,-19.616308,59.5695,6.3980975,-13.164605,6.849747,-8.390962,2.2654397,-5.1614223,-5.952967,2.9726539,-10.51792,-29.249647,-35.859306,-39.868317,-37.96732,-28.93974,-20.580574,-21.648825,-30.841347,-34.653355,-34.58831,-32.482944,-28.005411,-28.608831,-30.604828,-32.42387,-35.037235,-36.871105,-33.27944,-31.917223,-35.075207,-39.20709,-39.79778,-38.977074,-37.995987,-36.9041,-39.165993,-42.53825,-45.627728,-44.7267,-41.926437,-40.369232,-41.0884,-43.79577,-46.73705,-47.29489,-46.68387,-44.03447,-42.4663,-44.67005,-47.95225,-49.610348,-49.66137,-48.814568,-46.640606,-46.534927,-49.094326,-51.469692,-50.79698,-47.886787,-47.129845,-47.74098,-48.431335,-48.07302,-47.251328,-48.00662,-48.87093,-47.267162,-46.16387,-46.22217,-47.29676,-48.04481,-46.81833,-44.39771,-45.406895,-45.832123,-44.319378,-43.573368,-44.174934,-43.287815,-42.54862,-42.77589,-41.821873,-41.643517,-41.823112,-41.74284,-42.196136,-42.634396,-43.043995,-44.214577,-42.442596,-42.021748,-42.511253,-42.95591,-43.689022,-43.9201,-45.462795,-46.75449,-48.640133,-49.26881,-49.13069,-48.28433,-47.367744,-46.214924,-45.557938,-44.882004,-46.7644,-49.645374,-52.545227,-55.136303,-56.117447,-58.021965,-59.474964,-62.46441,-65.41493,-65.82575,-63.943058,-63.193066,-64.346436,-66.9349,-68.070526,-66.89083,-65.90848,-65.36415,-65.10557,-65.54458,-67.09532,-67.17189,-65.96853,-64.57868,-64.0722,-64.59922,-65.46964,-67.344246,-67.5928,-66.85681,-66.26511,-67.157104,-68.252205,0
-186.78807,72.32705,21.493599,9.72706,-14.493604,-25.349579,-30.740286,-28.231663,-4.99175,-16.411264,-14.431099,-4.0946727,-11.35454,-67.24591,-63.890835,-60.717754,-54.212406,-39.846046,-38.50089,-38.677357,-32.29465,-30.01357,-33.691273,-33.60368,-34.42404,-33.50759,-32.819756,-32.147316,-30.302101,-29.346462,-31.736814,-32.85786,-33.565563,-31.610834,-33.150486,-32.52437,-30.816492,-30.312334,-32.74774,-36.922512,-40.126133,-42.770615,-45.562775,-45.150955,-42.84712,-42.00223,-42.203434,-44.45102,-46.00813,-46.7508,-47.925053,-50.361965,-52.08841,-52.33068,-52.09572,-52.428864,-53.551308,-54.28619,-57.04713,-55.00942,-52.46226,-47.81029,-47.264477,-49.16726,-52.27847,-55.137714,-56.65217,-54.920635,-54.834892,-55.222954,-51.42099,-50.183647,-49.320362,-50.36126,-51.632896,-51.990025,-51.42927,-49.992645,-47.257236,-48.03749,-48.94084,-49.91994,-53.03611,-53.558655,-52.57938,-52.039955,-51.802063,-54.04167,-56.870995,-56.768787,-54.53411,-55.290485,-56.346947,-56.571453,-56.806263,-57.167313,-56.142124,-54.83992,-55.802383,-53.286232,-53.667076,-54.107025,-53.1986,-52.39047,-53.09617,-53.515667,-53.247467,-51.659306,-51.957355,-51.60351,-51.924324,-52.231327,-53.288994,-54.344707,-55.516617,-56.313095,-57.1999,-57.52218,-58.631516,-57.623314,-58.126408,-59.671646,-60.2102,-58.6902,-57.73308,-56.54073,-56.84117,-58.665997,-60.578503,-59.76877,-58.183727,-57.57667,-57.539757,-57.03339,-55.098488,-53.499447,-52.935112,-54.59954,-54.466507,-57.26262,-67.29608,0
-139.5443,90.63421,-12.363256,53.970097,4.6594243,-4.236145,-1.9339191,-6.422656,4.211801,-4.9508843,-2.4755657,-3.482053,-1.225199,-23.995832,-31.31231,-33.304745,-29.05262,-20.012066,-22.37186,-31.771431,-34.872803,-31.568752,-26.22577,-24.933037,-28.855198,-32.135902,-31.683348,-28.020466,-26.508575,-27.767502,-29.852808,-30.943375,-30.806223,-31.826876,-33.9318,-36.478085,-38.172855,-38.357887,-37.481537,-37.475044,-37.818096,-40.09663,-40.5927,-40.969467,-40.679222,-39.48104,-39.657097,-41.357193,-42.417892,-42.774483,-42.20378,-41.958874,-42.339756,-44.545788,-44.948185,-44.55335,-44.655003,-43.363388,-44.51343,-47.21184,-47.89522,-46.168102,-43.951637,-45.381054,-47.171593,-45.696953,-42.82997,-42.884796,-43.273273,-42.475193,-40.88159,-41.643665,-42.242474,-40.400433,-40.073517,-39.918293,-40.15499,-41.013615,-40.740532,-40.598034,-38.87651,-38.628265,-40.89925,-41.606636,-42.217293,-42.302277,-40.67951,-41.22575,-39.357346,-39.270226,-39.726868,-39.154133,-39.846077,-38.914356,-41.02657,-41.138664,-41.43124,-41.426647,-42.466236,-42.96286,-43.999706,-45.418343,-46.367073,-45.86627,-44.95316,-43.74071,-43.337788,-43.96687,-43.409744,-44.35071,-45.820362,-47.898026,-49.21429,-49.909992,-50.003464,-51.83093,-54.58952,-54.803104,-54.057617,-54.651264,-56.943775,-59.01323,-58.33799,-57.702915,-57.53949,-59.23923,-60.868362,-60.52774,-60.7869,-60.58446,-60.053566,-59.832928,-60.61252,-60.952023,-60.62106,-60.476387,-61.496582,-61.495945,-60.76844,-60.73577,-59.603424,0
-121.23043,87.73039,1.6133547,47.94486,-20.500395,2.6693034,-29.011765,-17.343067,-18.388056,-12.621625,-10.459782,-1.8442725,-19.1623,-47.784615,-48.036354,-46.029648,-39.40288,-26.777342,-18.062666,-18.354713,-22.834833,-25.501024,-23.851244,-21.120697,-19.583939,-19.698858,-21.222149,-23.03704,-23.745232,-25.0225,-23.932325,-23.661545,-24.200724,-24.613987,-24.062166,-25.582596,-29.693914,-31.760723,-30.878727,-29.97067,-31.28876,-35.0093,-38.035706,-39.696056,-40.603306,-40.911335,-41.008247,-41.632023,-42.15583,-42.308517,-42.777637,-42.46611,-41.577576,-41.381214,-42.193405,-42.595837,-42.67167,-42.402,-43.28791,-43.540215,-42.63061,-42.14718,-42.524063,-43.37741,-42.359615,-41.133698,-41.24807,-42.324886,-42.59401,-42.13399,-41.382656,-42.17142,-42.35985,-42.217293,-42.12501,-41.179672,-41.804173,-41.778656,-41.552128,-41.52372,-42.63415,-43.078312,-43.075085,-43.240868,-44.156876,-43.894184,-42.521908,-42.557583,-41.333214,-40.50942,-41.1326,-40.819363,-41.415886,-40.835644,-41.48214,-40.92605,-41.758507,-43.38046,-43.958786,-43.831024,-43.14288,-43.813816,-44.241543,-43.823532,-43.162548,-43.19167,-42.603474,-42.578568,-41.568638,-40.581013,-39.81587,-38.990696,-38.577232,-39.197735,-40.197693,-40.724174,-41.679882,-43.64113,-46.886288,-49.73728,-51.01514,-53.05923,-54.895596,-56.182476,-57.271824,-57.241825,-56.69305,-55.766212,-53.465466,-51.67364,-50.772755,-49.640305,-50.64448,-51.887016,-52.021774,-53.348476,-54.061634,-58.49822,-77.74103,-79.48432,-79.49084,1
